31,10/31/2021,2517.674468,2217.978958,3991.472196,2517.674468,2517.674468,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,3099.584277
32,11/1/2021,2502.656805,1681.169676,3469.750733,2502.656805,2502.656805,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,2522.132465
33,11/2/2021,2487.639142,1691.736901,3465.177259,2487.63914,2487.639143,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,2547.117753
34,11/3/2021,2472.621479,1481.440168,3231.996914,2472.621473,2472.621483,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,2342.584534
35,11/4/2021,2457.603816,1204.768856,3083.021767,2457.603805,2457.603824,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,2162.028542
36,11/5/2021,2442.586152,1998.303655,3780.260203,2442.586136,2442.586167,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2915.163565
37,11/6/2021,2427.568489,846.3352589,2632.195854,2427.568465,2427.56851,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,1719.739214
38,11/7/2021,2412.550826,2124.522529,3816.040533,2412.550793,2412.550854,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2994.460635
39,11/8/2021,2397.533163,1544.870726,3307.91101,2397.533122,2397.533199,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,2417.008823
40,11/9/2021,2382.5155,1575.753028,3337.182805,2382.51545,2382.515544,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,2441.994111
41,11/10/2021,2367.497837,1356.166227,3088.504718,2367.497778,2367.497889,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,2237.460892
42,11/11/2021,2352.480174,1172.449851,2972.91606,2352.480106,2352.480235,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,2056.9049
43,11/12/2021,2337.46251,1905.384634,3735.77221,2337.462433,2337.462583,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2810.039923
44,11/13/2021,2322.444847,706.218134,2509.774953,2322.444759,2322.44493,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,1614.615572
45,11/14/2021,2307.427184,2055.375239,3825.963566,2307.427085,2307.427277,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2889.336993
46,11/15/2021,2292.409521,1413.985464,3212.060361,2292.40941,2292.409624,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,2311.885181
47,11/16/2021,2277.391858,1484.85873,3222.496304,2277.391735,2277.391977,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,2336.87047
48,11/17/2021,2262.374195,1279.339901,3023.181351,2262.374058,2262.374325,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,2132.33725
49,11/18/2021,2247.356532,996.0985838,2823.017179,2247.356382,2247.356676,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1951.781258
50,11/19/2021,2232.338869,1817.216674,3603.187472,2232.338709,2232.339027,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2704.916281
51,11/20/2021,2217.321205,677.7238475,2491.617867,2217.321032,2217.32138,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,1509.49193
52,11/21/2021,2202.303542,1858.958234,3692.067013,2202.303353,2202.303731,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2784.213351
53,11/22/2021,2187.285879,1293.705888,3146.143208,2187.285675,2187.286085,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,2206.761539
54,11/23/2021,2172.268216,1343.256408,3187.742366,2172.267997,2172.26844,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,2231.746828
55,11/24/2021,2157.250553,1174.873075,2933.920548,2157.250313,2157.250792,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,2027.213609
56,11/25/2021,2142.23289,995.4887979,2770.57538,2142.232634,2142.233144,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1846.657616
57,11/26/2021,2127.215227,1681.50333,3483.581034,2127.214952,2127.215493,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2599.792639
58,11/27/2021,2112.197564,512.4466781,2321.103562,2112.197271,2112.197847,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,1404.368288
59,11/28/2021,2097.1799,1797.839659,3611.205467,2097.179588,2097.180203,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2679.089709
60,11/29/2021,2082.162237,1214.329861,3000.951168,2082.161908,2082.162557,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,2101.637898
61,11/30/2021,2067.144574,1291.799721,3069.956643,2067.144229,2067.144907,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,2126.623186
62,12/1/2021,2052.126911,1028.125195,2836.306495,2052.12655,2052.127264,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1922.089967
